id	title	description	product_type	google_product_category	link	adwords_redirect	adwords_grouping	adwords_labels	image_link	additional_image_link	condition	availability	price	brand	mpn	color	material	shipping	shipping_weight	online_only	c:GoogleAffiliateNetworkPublish:boolean	c:GoogleAffiliateNetworkProductURL:url	c:vehicle_year:string	c:vehicle_make:string	c:vehicle_model:string	c:vehicle_submodel:string	c:part_name:string	c:vehicle_engine:string	c:product_category:string	c:product_location:string	c:product_notes:string	c:product_catalog_type:string	c:product_name:string	c:product_name1:string	c:warranty_notes:string	custom_label_0	custom_label_1	custom_label_2	custom_label_3	Fit_Note	Year_Min	Year_Max	Brand_Type	Design	Series	Operation	Part_Name	Product_Fit	SKU	Emissions	Sales	c:cost_of_goods_sold:decimal	Title LP	Product Details	Old ID	Category	Subcategory	Extra Shipping Charge	Est Cost	Variable Cost	Shipping Cost	SKU Title
3dCarbon+3DC691801	Buy Your 3dcarbon Side Skirts Plastic Unpainted, 3-year Or 36,000 Mile 3dcarbon Limited Warranty 691801	3dCarbon 691801 car 3dCarbon. Side Skirts. New direct fit plastic unpainted, 3DCARBON SIDE SKIRT.Made of flexible, high-pressure injected polyurethane.Gives an extra aggressive look for your vehicle.No-drill installation using 3M double face tape.Requires prepping, priming, and painting prior to installation.Whether sedans, trucks, sport compacts or domestic muscle cars, 3dCarbon has created everything from body styling kits and accessories. These highly artistic creations have taken cosmetic customization to a whole new level. Durability, unmatched design, and elite materials best describe 3dCarbon products. with 3-year or 36,000 mile 3dcarbon limited warranty	Chevrolet > Camaro > 2011 > 3DC691801	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Lighting > Vehicle Side Marker Lights	http://www.carparts.com/details/3dCarbon/Side_Skirts/3DC691801.html	http://www.carparts.com/details/3dCarbon/Side_Skirts/3DC691801.html?source=iraff		3dCarbon, Side Skirts, 3DC691801, Side Skirts, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691801_is			in stock	213.70 USD	3dCarbon	691801	unpainted	plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Unsold	Drop Ship			2010	2011	Branded				Side Skirts	direct fit	3DC691801		No	168.09 USD	 3dCarbon Driver Side Side Skirts-unpainted, Plastic	3DCARBON SIDE SKIRTMade of flexible, high-pressure injected polyurethaneGives an extra aggressive look for your vehicleNo-drill installation using 3M double face tapeRequires prepping, priming, and painting prior to installationWhether sedans, trucks, sport compacts or domestic muscle cars, 3dCarbon has created everything from body styling kits and accessories. These highly artistic creations have taken cosmetic customization to a whole new level. Durability, unmatched design, and elite materials best describe 3dCarbon products.	cp69SiSk3d	Accessory	Auto Body Styling & Accessories	12.99	140.24	13.51	14.34	3dCarbon 691801 Side Skirts - Unpainted, Plastic, Direct fit
3dCarbon+3DC691802	Buy Your 3dcarbon Side Skirts Plastic Unpainted, 3-year Or 36,000 Mile 3dcarbon Limited Warranty 691802	3dCarbon 691802 car 3dCarbon. Side Skirts. New direct fit plastic unpainted, 3DCARBON SIDE SKIRT.Made of flexible, high-pressure injected polyurethane.Gives an extra aggressive look for your vehicle.No-drill installation using 3M double face tape.Requires prepping, priming, and painting prior to installation.Whether sedans, trucks, sport compacts or domestic muscle cars, 3dCarbon has created everything from body styling kits and accessories. These highly artistic creations have taken cosmetic customization to a whole new level. Durability, unmatched design, and elite materials best describe 3dCarbon products. with 3-year or 36,000 mile 3dcarbon limited warranty	Chevrolet > Camaro > 2011 > 3DC691802	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Lighting > Vehicle Side Marker Lights	http://www.carparts.com/details/3dCarbon/Side_Skirts/3DC691802.html	http://www.carparts.com/details/3dCarbon/Side_Skirts/3DC691802.html?source=iraff		3dCarbon, Side Skirts, 3DC691802, Side Skirts, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691802_is			in stock	213.70 USD	3dCarbon	691802	unpainted	plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Unsold	Drop Ship			2010	2011	Branded				Side Skirts	direct fit	3DC691802		No	168.09 USD	 3dCarbon Passenger Side Side Skirts-unpainted, Plastic	3DCARBON SIDE SKIRTMade of flexible, high-pressure injected polyurethaneGives an extra aggressive look for your vehicleNo-drill installation using 3M double face tapeRequires prepping, priming, and painting prior to installationWhether sedans, trucks, sport compacts or domestic muscle cars, 3dCarbon has created everything from body styling kits and accessories. These highly artistic creations have taken cosmetic customization to a whole new level. Durability, unmatched design, and elite materials best describe 3dCarbon products.	cp69SiSk3d	Accessory	Auto Body Styling & Accessories	12.99	140.24	13.51	14.34	3dCarbon 691802 Side Skirts - Unpainted, Plastic, Direct fit
3dCarbon+3DC691277	Buy Your 3dcarbon Spoiler Plastic Unpainted 691277	3dCarbon 691277 car 3dCarbon. Spoiler. New direct fit plastic unpainted, 3DCARBON REAR WING.Made of flexible, high-pressure injected polyurethane.Gives an extra aggressive look for your vehicle.It attaches to the factory holes with gaskets and screws for easy installation.Includes mounting hardware.Requires prepping, priming, and painting prior to installation.Whether sedans, trucks, sport compacts or domestic muscle cars, 3dCarbon has created everything from body styling kits and accessories. These highly artistic creations have taken cosmetic customization to a whole new level. Durability, unmatched design, and elite materials best describe 3dCarbon products.	Dodge > Charger > 2009 > 3DC691277	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Spoilers	http://www.carparts.com/details/3dCarbon/Spoiler/3DC691277.html	http://www.carparts.com/details/3dCarbon/Spoiler/3DC691277.html?source=iraff		3dCarbon, Spoiler, 3DC691277, Spoiler, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691277_is			in stock	209.10 USD	3dCarbon	691277	unpainted	plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Unsold	Drop Ship			2006	2009	Branded				Spoiler	direct fit	3DC691277		No	156.2 USD	 3dCarbon Rear Spoiler-unpainted, Plastic	3DCARBON REAR WINGMade of flexible, high-pressure injected polyurethaneGives an extra aggressive look for your vehicleIt attaches to the factory holes with gaskets and screws for easy installationIncludes mounting hardwareRequires prepping, priming, and painting prior to installationWhether sedans, trucks, sport compacts or domestic muscle cars, 3dCarbon has created everything from body styling kits and accessories. These highly artistic creations have taken cosmetic customization to a whole new level. Durability, unmatched design, and elite materials best describe 3dCarbon products.	cp69Sp3d	Accessory|Auto Body Parts|Most Popular	Auto Body Styling & Accessories	125.00	129.15	13.08	13.97	3dCarbon 691277 Spoiler - Unpainted, Plastic, Direct fit
3dCarbon+3DC691301	Buy Your 3dcarbon Hood Scoop Plastic Primed, 3-year Or 36,000 Mile 3dcarbon Limited Warranty 691301	3dCarbon 691301 car 3dCarbon. Hood Scoop. New direct fit plastic ram air, primed, 3D CARBON HOOD SCOOP.Made of flexible high-pressure injected polyurethane.Requires prepping, priming, and painting prior to installation.Give your vehicle the sleek style of an American muscle car with 3d Carbon Hood Scoop. Fits perfectly and installs easily. with 3-year or 36,000 mile 3dcarbon limited warranty	Dodge > Charger > 2009 > 3DC691301	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/3dCarbon/Hood_Scoop/3DC691301.html	http://www.carparts.com/details/3dCarbon/Hood_Scoop/3DC691301.html?source=iraff		3dCarbon, Hood Scoop, 3DC691301, Hood Scoop, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691301_is			in stock	266.90 USD	3dCarbon	691301	primed	plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Unsold	Drop Ship			2006	2009	Branded	ram air			Hood Scoop	direct fit	3DC691301		No	189.41 USD	 3dCarbon Hood Scoop-primed, Plastic, Ram Air	3D CARBON HOOD SCOOPMade of flexible high-pressure injected polyurethaneRequires prepping, priming, and painting prior to installationGive your vehicle the sleek style of an American muscle car with 3d Carbon Hood Scoop. Fits perfectly and installs easily.	cp69HoSc3d	Accessory	Auto Body Styling & Accessories	3.99	164.85	15.97	8.59	3dCarbon 691301 Hood Scoop - Primed, Plastic, Ram air, Direct Fit
3dCarbon+3DC691528	Buy Your 3dcarbon Side Skirts Plastic Unpainted, 3-year Or 36,000 Mile 3dcarbon Limited Warranty 691528	3dCarbon 691528 car 3dCarbon. Side Skirts. New direct fit plastic unpainted, 3DCARBON SIDE SKIRT.Made of flexible, high-pressure injected polyurethane.Gives an extra aggressive look for your vehicle.No-drill installation using 3M double face tape.Requires prepping, priming, and painting prior to installation.Whether sedans, trucks, sport compacts or domestic muscle cars, 3dCarbon has created everything from body styling kits and accessories. These highly artistic creations have taken cosmetic customization to a whole new level. Durability, unmatched design, and elite materials best describe 3dCarbon products. with 3-year or 36,000 mile 3dcarbon limited warranty	Dodge > Charger > 2009 > 3DC691528	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Lighting > Vehicle Side Marker Lights	http://www.carparts.com/details/3dCarbon/Side_Skirts/3DC691528.html	http://www.carparts.com/details/3dCarbon/Side_Skirts/3DC691528.html?source=iraff		3dCarbon, Side Skirts, 3DC691528, Side Skirts, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691528_is			in stock	112.20 USD	3dCarbon	691528	unpainted	plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Slow	Stock Ship			2006	2009	Branded				Side Skirts	direct fit	3DC691528		No	91.87 USD	 3dCarbon Passenger Side Side Skirts-unpainted, Plastic	3DCARBON SIDE SKIRTMade of flexible, high-pressure injected polyurethaneGives an extra aggressive look for your vehicleNo-drill installation using 3M double face tapeRequires prepping, priming, and painting prior to installationWhether sedans, trucks, sport compacts or domestic muscle cars, 3dCarbon has created everything from body styling kits and accessories. These highly artistic creations have taken cosmetic customization to a whole new level. Durability, unmatched design, and elite materials best describe 3dCarbon products.	cp69SiSk3d	Accessory	Auto Body Styling & Accessories	65.00	69.30	8.23	14.34	3dCarbon 691528 Side Skirts - Unpainted, Plastic, Direct fit
3dCarbon+3DC691529	Buy Your 3dcarbon Side Skirts Plastic Unpainted, 3-year Or 36,000 Mile 3dcarbon Limited Warranty 691529	3dCarbon 691529 car 3dCarbon. Side Skirts. New direct fit plastic unpainted, 3DCARBON SIDE SKIRT.Made of flexible, high-pressure injected polyurethane.Gives an extra aggressive look for your vehicle.No-drill installation using 3M double face tape.Requires prepping, priming, and painting prior to installation.Whether sedans, trucks, sport compacts or domestic muscle cars, 3dCarbon has created everything from body styling kits and accessories. These highly artistic creations have taken cosmetic customization to a whole new level. Durability, unmatched design, and elite materials best describe 3dCarbon products. with 3-year or 36,000 mile 3dcarbon limited warranty	Dodge > Charger > 2009 > 3DC691529	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Lighting > Vehicle Side Marker Lights	http://www.carparts.com/details/3dCarbon/Side_Skirts/3DC691529.html	http://www.carparts.com/details/3dCarbon/Side_Skirts/3DC691529.html?source=iraff		3dCarbon, Side Skirts, 3DC691529, Side Skirts, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691529_is			in stock	112.20 USD	3dCarbon	691529	unpainted	plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Slow	Stock Ship			2006	2009	Branded				Side Skirts	direct fit	3DC691529		No	93 USD	 3dCarbon Driver Side Side Skirts-unpainted, Plastic	3DCARBON SIDE SKIRTMade of flexible, high-pressure injected polyurethaneGives an extra aggressive look for your vehicleNo-drill installation using 3M double face tapeRequires prepping, priming, and painting prior to installationWhether sedans, trucks, sport compacts or domestic muscle cars, 3dCarbon has created everything from body styling kits and accessories. These highly artistic creations have taken cosmetic customization to a whole new level. Durability, unmatched design, and elite materials best describe 3dCarbon products.	cp69SiSk3d	Accessory	Auto Body Styling & Accessories	65.00	69.30	9.36	14.34	3dCarbon 691529 Side Skirts - Unpainted, Plastic, Direct fit
3dCarbon+3DC691527	Buy Your 3dcarbon Valance Plastic Textured, 3-year Or 36,000 Mile 3dcarbon Limited Warranty 691527	3dCarbon 691527 car 3dCarbon. Valance. New direct fit plastic textured, custom look, may require minor modifications with 3-year or 36,000 mile 3dcarbon limited warranty	Dodge > Charger > 2009 > 3DC691527	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/3dCarbon/Valance/3DC691527.html	http://www.carparts.com/details/3dCarbon/Valance/3DC691527.html?source=iraff		3dCarbon, Valance, 3DC691527, Valance, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691527_is			in stock	209.10 USD	3dCarbon	691527	textured	plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Slow	Drop Ship			2006	2009	Branded				Valance	direct fit	3DC691527		No	163.71 USD	 3dCarbon Front Valance-textured, Plastic	custom look, may require minor modifications	cp69Va3d	Accessory	Bumpers & Components	65.00	129.15	15.90	18.66	3dCarbon Valance - 691527 - Front, Performance
3dCarbon+3DC691530	Buy Your 3dcarbon Rear Skirt 691530	3dCarbon 691530 car 3dCarbon. Rear Skirt. New direct fit 3D CARBON CHARGER SERIES REAR SKIRT.Made of flexible, high pressure injected polyurethane.Requires prepping, priming, and painting prior to installation.Customize your vehicle with the all new Charger Series from 3dCarbon. Aggressive, durable, and functional to make your ride truly unique. A matching hood scoop and rear wing may be purchased separately to complete the look.	Dodge > Charger > 2009 > 3DC691530	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/3dCarbon/Rear_Skirt/3DC691530.html	http://www.carparts.com/details/3dCarbon/Rear_Skirt/3DC691530.html?source=iraff		3dCarbon, Rear Skirt, 3DC691530, Rear Skirt, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691530_is			in stock	218.45 USD	3dCarbon	691530			US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Unsold	Drop Ship			2006	2009	Branded				Rear Skirt	direct fit	3DC691530		No	275.6 USD	 3dCarbon Rear, Lower Rear Skirt	3D CARBON CHARGER SERIES REAR SKIRTMade of flexible, high pressure injected polyurethaneRequires prepping, priming, and painting prior to installationCustomize your vehicle with the all new Charger Series from 3dCarbon. Aggressive, durable, and functional to make your ride truly unique. A matching hood scoop and rear wing may be purchased separately to complete the look.	cp69ReSk3d	Accessory	Auto Body Styling & Accessories	65.00	134.93	13.55	127.12	3dCarbon 691530 Rear Skirt - Direct fit
3dCarbon+3DC691559	Buy Your 3dcarbon Body Kit Plastic, 3-year Or 36,000 Mile 3dcarbon Limited Warranty 691559	3dCarbon 691559 car 3dCarbon. Body Kit. New direct fit plastic 3D CARBON CHARGER SERIES STYLE KIT.Made of flexible, high pressure injected polyurethane.Requires prepping, priming, and painting prior to installation.Includes front air dam, right and left side skirts, and rear lower skirt.Features an aggressively sculpted front air dam, right and left side skirts and rear lower skirt. Durable and functional to make your ride truly unique. A matching hood scoop and rear wing may be purchased separately to complete the look. with 3-year or 36,000 mile 3dcarbon limited warranty	Dodge > Charger > 2009 > 3DC691559	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Body Kits	http://www.carparts.com/details/3dCarbon/Body_Kit/3DC691559.html	http://www.carparts.com/details/3dCarbon/Body_Kit/3DC691559.html?source=iraff		3dCarbon, Body Kit, 3DC691559, Body Kit, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691559_is			in stock	629.00 USD	3dCarbon	691559		plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Unsold	Drop Ship			2006	2009	Branded				Body Kit	direct fit	3DC691559		No	450.65 USD	 3dCarbon Body Kit-plastic	3D CARBON CHARGER SERIES STYLE KITMade of flexible, high pressure injected polyurethaneRequires prepping, priming, and painting prior to installationIncludes front air dam, right and left side skirts, and rear lower skirtFeatures an aggressively sculpted front air dam, right and left side skirts and rear lower skirt. Durable and functional to make your ride truly unique. A matching hood scoop and rear wing may be purchased separately to complete the look.	cp69BoKi3d	Accessory	Auto Body Styling & Accessories	65.00	388.50	34.11	28.04	3dCarbon 691559 Body Kit - Plastic, Direct fit
3dCarbon+3DC691269	Buy Your 3dcarbon Body Kit Plastic, 3-year Or 36,000 Mile 3dcarbon Limited Warranty 691269	3dCarbon 691269 car 3dCarbon. Body Kit. New direct fit plastic 3D CARBON CHARGER SERIES STYLE KIT.Made of flexible, high pressure injected polyurethane.Requires prepping, priming, and painting prior to installation.Includes front air dam, right and left side skirts, rear lower skirt, and rear wing.Features an aggressively sculpted front air dam, right and left side skirts and rear lower skirt. Durable and functional to make your ride truly unique. A matching hood scoop and rear wing may be purchased separately to complete the look. with 3-year or 36,000 mile 3dcarbon limited warranty	Dodge > Charger > 2009 > 3DC691269	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Body Kits	http://www.carparts.com/details/3dCarbon/Body_Kit/3DC691269.html	http://www.carparts.com/details/3dCarbon/Body_Kit/3DC691269.html?source=iraff		3dCarbon, Body Kit, 3DC691269, Body Kit, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691269_is			in stock	714.00 USD	3dCarbon	691269		plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Unsold	Drop Ship			2006	2009	Branded				Body Kit	direct fit	3DC691269		No	507.4 USD	 3dCarbon Body Kit-plastic	3D CARBON CHARGER SERIES STYLE KITMade of flexible, high pressure injected polyurethaneRequires prepping, priming, and painting prior to installationIncludes front air dam, right and left side skirts, rear lower skirt, and rear wingFeatures an aggressively sculpted front air dam, right and left side skirts and rear lower skirt. Durable and functional to make your ride truly unique. A matching hood scoop and rear wing may be purchased separately to complete the look.	cp69BoKi3d	Accessory	Auto Body Styling & Accessories	65.00	441.00	38.36	28.04	3dCarbon 691269 Body Kit - Plastic, Direct fit
3dCarbon+3DC691321	Buy Your 3dcarbon Hood Scoop Plastic Primed, 3-year Or 36,000 Mile 3dcarbon Limited Warranty 691321	3dCarbon 691321 car 3dCarbon. Hood Scoop. New direct fit plastic ram air, primed, 3D CARBON HOOD SCOOP.Includes gel screen decals.Made of flexible high-pressure injected polyurethane.Requires prepping, priming, and painting prior to installation.Give your vehicle the sleek style of an American muscle car with 3d Carbon Hood Scoop. Fits perfectly and installs easily. with 3-year or 36,000 mile 3dcarbon limited warranty	Dodge > Ram 5500 > 2008 > 3DC691321	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/3dCarbon/Hood_Scoop/3DC691321.html	http://www.carparts.com/details/3dCarbon/Hood_Scoop/3DC691321.html?source=iraff		3dCarbon, Hood Scoop, 3DC691321, Hood Scoop, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691321_is			in stock	266.90 USD	3dCarbon	691321	primed	plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Unsold	Stock Ship			2008	2008	Branded	ram air			Hood Scoop	direct fit	3DC691321		No	190.39 USD	 3dCarbon Hood Scoop-primed, Plastic, Ram Air	3D CARBON HOOD SCOOPIncludes gel screen decalsMade of flexible high-pressure injected polyurethaneRequires prepping, priming, and painting prior to installationGive your vehicle the sleek style of an American muscle car with 3d Carbon Hood Scoop. Fits perfectly and installs easily.	cp69HoSc3d	Accessory	Auto Body Styling & Accessories	3.99	164.85	16.95	8.59	3dCarbon 691321 Hood Scoop - Primed, Plastic, Ram air, Direct Fit
3dCarbon+3DC691322	Buy Your 3dcarbon Hood Scoop Plastic Primed, 3-year Or 36,000 Mile 3dcarbon Limited Warranty 691322	3dCarbon 691322 car 3dCarbon. Hood Scoop. New direct fit plastic ram air, primed, 3D CARBON HOOD SCOOP.Includes gel screen decals.Made of flexible high-pressure injected polyurethane.Requires prepping, priming, and painting prior to installation.Give your vehicle the sleek style of an American muscle car with 3d Carbon Hood Scoop. Fits perfectly and installs easily. with 3-year or 36,000 mile 3dcarbon limited warranty	Dodge > Ram 3500 > 2009 > 3DC691322	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/3dCarbon/Hood_Scoop/3DC691322.html	http://www.carparts.com/details/3dCarbon/Hood_Scoop/3DC691322.html?source=iraff		3dCarbon, Hood Scoop, 3DC691322, Hood Scoop, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691322_is			in stock	266.90 USD	3dCarbon	691322	primed	plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Unsold	Drop Ship			2009	2009	Branded	ram air			Hood Scoop	direct fit	3DC691322		No	189.41 USD	 3dCarbon Hood Scoop-primed, Plastic, Ram Air	3D CARBON HOOD SCOOPIncludes gel screen decalsMade of flexible high-pressure injected polyurethaneRequires prepping, priming, and painting prior to installationGive your vehicle the sleek style of an American muscle car with 3d Carbon Hood Scoop. Fits perfectly and installs easily.	cp69HoSc3d	Accessory	Auto Body Styling & Accessories	0.00	164.85	15.97	8.59	3dCarbon 691322 Hood Scoop - Primed, Plastic, Ram air, Direct Fit
3dCarbon+3DC691278	Buy Your 3dcarbon Hood Scoop Plastic Primed, 3-year Or 36,000 Mile 3dcarbon Limited Warranty 691278	3dCarbon 691278 car 3dCarbon. Hood Scoop. New direct fit plastic ram air, primed, 3D CARBON HOOD SCOOP.Includes gel screen decals.Made of flexible high-pressure injected polyurethane.Requires prepping, priming, and painting prior to installation.Give your vehicle the sleek style of an American muscle car with 3d Carbon Hood Scoop. Fits perfectly and installs easily. with 3-year or 36,000 mile 3dcarbon limited warranty	Ford > Ranger > 2010 > 3DC691278	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/3dCarbon/Hood_Scoop/3DC691278.html	http://www.carparts.com/details/3dCarbon/Hood_Scoop/3DC691278.html?source=iraff		3dCarbon, Hood Scoop, 3DC691278, Hood Scoop, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691278_is			in stock	221.65 USD	3dCarbon	691278	primed	plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Unsold	Drop Ship			2008	2010	Branded	ram air			Hood Scoop	direct fit	3DC691278		No	159.2 USD	 3dCarbon Hood Scoop-primed, Plastic, Ram Air	3D CARBON HOOD SCOOPIncludes gel screen decalsMade of flexible high-pressure injected polyurethaneRequires prepping, priming, and painting prior to installationGive your vehicle the sleek style of an American muscle car with 3d Carbon Hood Scoop. Fits perfectly and installs easily.	cp69HoSc3d	Accessory	Auto Body Styling & Accessories	3.99	136.90	13.71	8.59	3dCarbon 691278 Hood Scoop - Primed, Plastic, Ram air, Direct Fit
3dCarbon+3DC691101	Buy Your 3dcarbon Hood Vent Plastic Primed 691101	3dCarbon 691101 car 3dCarbon. Hood Vent. New direct fit plastic dual, primed, 3D CARBON HOOD VENTS, URETHANE, SET OF 2 -- With grille; Manufactured in flexible, high pressure injected urethane; Requires prepping, priming, and painting prior to installation.	Ford > F-150 > 2011 > 3DC691101	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Suspension Parts	http://www.carparts.com/details/3dCarbon/Hood_Vent/3DC691101.html	http://www.carparts.com/details/3dCarbon/Hood_Vent/3DC691101.html?source=iraff		3dCarbon, Hood Vent, 3DC691101, Hood Vent, 3dCarbon	http://imgs.cpsimg.com/is/image/Autos/3dc691101_is			in stock	219.30 USD	3dCarbon	691101	primed	plastic	US::Ground:7.00 USD	0.00 lb	Y	N								Accessory								Unsold	Stock Ship		With Factory Hood.	2004	2011	Branded	dual			Hood Vent	direct fit	3DC691101		No	156.65 USD	 3dCarbon Hood Vent-primed, Plastic, Dual	3D CARBON HOOD VENTS, URETHANE, SET OF 2 -- With grille; Manufactured in flexible, high pressure injected urethane; Requires prepping, priming, and painting prior to installation.	cp69HoVe3d	Accessory	Auto Body Styling & Accessories	0.00	135.45	14.63	6.57	3dCarbon 691101 Hood Vent - Primed, Plastic, Direct fit
